Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0133.b3.txt,0.14344076259645938,0.07898320472083523,0.053563322741715845,0.03676804357694054,31,1,17
1112.b3.txt,0.1587429492344883,0.09024979854955681,0.08460918614020951,0.0427074939564867,6,0,11
0139.b3.txt,0.1983568075117371,0.08509389671361503,0.08215962441314555,0.035211267605633804,11,1,13
1102.b3.txt,0.16470588235294117,0.07279411764705883,0.08897058823529412,0.04411764705882353,4,3,6
1508.b3.txt,0.15777153558052434,0.08754681647940075,0.06273408239700375,0.03089887640449438,21,1,25
0122.b3.txt,0.14329580348004095,0.07932446264073695,0.059877175025588536,0.026100307062436028,13,3,21
1532.b3.txt,0.16369764082811747,0.08281174771304767,0.06596051998074146,0.038517091959557055,20,3,17
0105.b3.txt,0.1357921207041073,0.08466051969823973,0.07963118189438391,0.039396479463537304,7,0,6
0307.b3.txt,0.16028446389496717,0.07439824945295405,0.08424507658643327,0.023522975929978117,14,2,28
0308.b3.txt,0.1773274224192527,0.09246358454718176,0.08106396453451552,0.06903103229892336,5,0,5
0165.b3.txt,0.17941079112876532,0.06454816285998013,0.06653426017874876,0.024826216484607744,31,1,12
2034.b3.txt,0.13865546218487396,0.11081932773109243,0.06302521008403361,0.043592436974789914,14,1,15
0103.b3.txt,0.17959527824620575,0.0581787521079258,0.05944350758853288,0.024451939291736932,17,4,46
1536.b3.txt,0.18352059925093633,0.0743713215623328,0.06848582129481005,0.0454788657035848,10,2,8
0303.b3.txt,0.15212527964205816,0.07606263982102908,0.08053691275167785,0.042505592841163314,2,0,1
0130.b3.txt,0.15778688524590165,0.0778688524590164,0.07120901639344263,0.043545081967213115,16,2,12
0304.b3.txt,0.15445402298850575,0.08692528735632184,0.0653735632183908,0.04382183908045977,7,2,13
1082.b3.txt,0.21660181582360571,0.06744487678339818,0.08884565499351492,0.032101167315175094,14,0,19
0300.b3.txt,0.1589895988112927,0.08420009905894008,0.08320950965824665,0.029717682020802376,22,1,15
1066.b3.txt,0.17177589852008457,0.09090909090909091,0.096723044397463,0.04334038054968287,9,0,8
1533.b3.txt,0.1694915254237288,0.09120258272800645,0.07183212267958031,0.03389830508474576,9,2,14
0310.b3.txt,0.17391304347826086,0.07301066447908121,0.08039376538146022,0.05701394585726005,25,7,8
0313.b3.txt,0.1823248407643312,0.05573248407643312,0.07961783439490445,0.028662420382165606,5,2,12
1097.b3.txt,0.15728155339805824,0.08446601941747572,0.09029126213592233,0.05145631067961165,15,1,9
1100.b3.txt,0.16173285198555956,0.0779783393501805,0.06425992779783393,0.03032490974729242,12,2,2
0171.b3.txt,0.1562107904642409,0.07841907151819323,0.08531994981179424,0.03262233375156838,19,0,16
0134.b3.txt,0.16222479721900349,0.09559675550405562,0.07647740440324449,0.08111239860950174,7,0,13
1520.b3.txt,0.12121212121212122,0.08367254635911352,0.048846675712347354,0.02939846223428313,17,1,30
1023.b3.txt,0.12276214833759591,0.07033248081841433,0.0959079283887468,0.04603580562659847,8,0,7
0200.b3.txt,0.1752442996742671,0.07882736156351791,0.08859934853420195,0.04299674267100977,7,0,10
2018.b3.txt,0.17770034843205576,0.10278745644599303,0.06678281068524972,0.03193960511033682,10,0,16
0140.b3.txt,0.2653748946925021,0.06402695871946082,0.061499578770008424,0.02695871946082561,4,0,6
1069.b3.txt,0.1475602586713698,0.07113462669018225,0.06496178718400941,0.03909465020576132,29,2,24
1057.b3.txt,0.18496941450626275,0.09554325662685698,0.06466647247305564,0.03670259248470725,20,2,15
1534.b3.txt,0.16397124887690925,0.08265947888589398,0.10287511230907458,0.048966756513926325,14,1,9
