Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
1041.a5.txt,0.16481639624252775,0.08795900939368062,0.07002561912894961,0.04355251921434671,14,2,5
2034.a5.txt,0.16945288753799392,0.0911854103343465,0.05851063829787234,0.034954407294832825,5,2,10
0188.a5.txt,0.15622583139984533,0.09899458623356536,0.07269914926527456,0.04640371229698376,6,1,2
0128.a5.txt,0.19479267116682739,0.11089681774349083,0.08486017357762778,0.048216007714561235,1,7,2
1088.a5.txt,0.13793103448275862,0.11206896551724138,0.08620689655172414,0.029310344827586206,7,1,3
0119.a5.txt,0.18234323432343233,0.10726072607260725,0.07425742574257425,0.024752475247524754,7,3,1
2039.a5.txt,0.1234375,0.0953125,0.071875,0.04453125,8,3,9
2012.a5.txt,0.1986455981941309,0.08427389014296463,0.06997742663656885,0.03611738148984198,4,2,1
0186.a5.txt,0.19611021069692058,0.09724473257698542,0.08508914100486224,0.041329011345218804,6,0,0
2071.a5.txt,0.2263489838822705,0.10861948142957253,0.0889978976874562,0.039243167484232656,0,0,2
0103.a5.txt,0.19369369369369369,0.109009009009009,0.06126126126126126,0.03783783783783784,3,3,3
0182.a5.txt,0.22898318654923938,0.10648518815052041,0.07205764611689351,0.041633306645316254,6,0,4
1068.a5.txt,0.19662243667068757,0.12907117008443908,0.0735826296743064,0.04825090470446321,1,2,2
1006.a5.txt,0.15633423180592992,0.10152740341419586,0.07097933513027853,0.039532794249775384,11,4,1
0238.a5.txt,0.1890179514255544,0.11404435058078141,0.0675818373812038,0.03273495248152059,5,0,2
1022.a5.txt,0.2315227070347284,0.11754229741763135,0.10952804986642921,0.04541406945681211,0,0,2
2005.a5.txt,0.1896551724137931,0.11161524500907441,0.06442831215970962,0.034482758620689655,5,2,1
1100.a5.txt,0.15476190476190477,0.1130952380952381,0.058673469387755105,0.03316326530612245,4,1,1
2066.a5.txt,0.20888468809073724,0.11531190926275993,0.0831758034026465,0.02835538752362949,8,1,0
0199.a5.txt,0.17887725975261656,0.10466222645099905,0.07421503330161751,0.038058991436726926,6,5,1
2058.a5.txt,0.14854517611026033,0.08958652373660031,0.062021439509954056,0.03598774885145482,9,1,7
0227.a5.txt,0.1649782923299566,0.08755426917510854,0.07742402315484805,0.03400868306801737,13,4,3
0125.a5.txt,0.22296650717703348,0.10047846889952153,0.08995215311004785,0.04784688995215311,0,0,1
0187.a5.txt,0.22563176895306858,0.11101083032490974,0.07942238267148015,0.0351985559566787,4,1,5
0192.a5.txt,0.16947723440134907,0.11045531197301856,0.06239460370994941,0.046374367622259695,10,2,2
1102.a5.txt,0.20501342882721577,0.10026857654431513,0.07072515666965085,0.03043867502238138,3,1,2
1061.a5.txt,0.14941569282136896,0.10350584307178631,0.05926544240400668,0.02587646076794658,12,1,6
0159.a5.txt,0.21048034934497817,0.10393013100436681,0.09781659388646288,0.03406113537117904,0,0,1
0215.a5.txt,0.17882352941176471,0.09725490196078432,0.05647058823529412,0.027450980392156862,10,2,3
1032.a5.txt,0.21771523178807947,0.11506622516556292,0.06705298013245033,0.055463576158940396,0,0,1
2014.a5.txt,0.220404984423676,0.102803738317757,0.08177570093457943,0.048286604361370715,6,0,2
0108.a5.txt,0.21188428459734168,0.10789679437060204,0.07505863956215794,0.03440187646598905,8,0,6
2007.a5.txt,0.1516164994425864,0.08807134894091416,0.07023411371237458,0.05351170568561873,5,4,4
2048.a5.txt,0.1504491017964072,0.07335329341317365,0.09805389221556886,0.03293413173652695,13,1,8
0137.a5.txt,0.17810760667903525,0.10667903525046382,0.0575139146567718,0.045454545454545456,4,2,1
0157.a5.txt,0.17398945518453426,0.11687170474516696,0.0632688927943761,0.05799648506151142,3,0,1
0106.a5.txt,0.1978866474543708,0.09702209414024976,0.08549471661863593,0.06340057636887608,2,0,0
2050.a5.txt,0.16557377049180327,0.08934426229508197,0.06475409836065574,0.045081967213114756,6,3,12
0107.a5.txt,0.19758412424503882,0.11993097497842968,0.07937877480586712,0.05349439171699741,2,0,4
0149.a5.txt,0.252373417721519,0.12658227848101267,0.08623417721518987,0.037183544303797465,1,0,4
0102.a5.txt,0.16600790513833993,0.10434782608695652,0.08695652173913043,0.026877470355731226,4,3,3
0223.a5.txt,0.15821347464042393,0.10219530658591976,0.06737320211960636,0.03785011355034065,7,2,5
1014.a5.txt,0.18211648892534865,0.10090237899917966,0.07629204265791632,0.03609515996718622,6,3,2
1036.a5.txt,0.1377091377091377,0.09266409266409266,0.06306306306306306,0.03346203346203346,5,2,3
1008.a5.txt,0.1915739268680445,0.10095389507154214,0.08823529411764706,0.04213036565977742,6,0,3
2020.a5.txt,0.20087336244541484,0.08995633187772925,0.08122270742358079,0.02794759825327511,4,1,1
1018.a5.txt,0.20223752151462995,0.09466437177280551,0.08950086058519793,0.027538726333907058,3,1,1
0178.a5.txt,0.15358592692828146,0.10216508795669824,0.07780784844384303,0.046008119079837616,10,4,4
0130.a5.txt,0.17088607594936708,0.09177215189873418,0.07120253164556962,0.029272151898734177,14,3,2
0139.a5.txt,0.1360708534621578,0.11352657004830918,0.05555555555555555,0.030595813204508857,9,2,5
0101.a5.txt,0.20176140912730184,0.10728582866293035,0.07926341072858287,0.040032025620496396,7,1,1
0171.a5.txt,0.15534682080924855,0.09465317919075145,0.052745664739884394,0.036127167630057806,13,2,4
0206.a5.txt,0.15085158150851583,0.09326845093268452,0.0689375506893755,0.034874290348742905,6,1,3
0163.a5.txt,0.22382397572078908,0.10015174506828528,0.08725341426403642,0.04400606980273141,0,0,1
1094.a5.txt,0.144136078782453,0.13160250671441362,0.05729632945389436,0.024171888988361683,9,1,1
1023.a5.txt,0.16498838109992253,0.09914794732765299,0.06816421378776143,0.043377226955848176,9,2,2
1067.a5.txt,0.1774193548387097,0.10865874363327674,0.06196943972835314,0.03310696095076401,9,4,3
1003.a5.txt,0.22087604846225536,0.10531220876048462,0.0717614165890028,0.022367194780987885,4,1,0
1010.a5.txt,0.2222222222222222,0.09021842355175688,0.08262108262108261,0.030389363722697058,5,0,8
1034.a5.txt,0.19183673469387755,0.09897959183673469,0.07551020408163266,0.03979591836734694,2,3,4
0105.a5.txt,0.15622076707202995,0.10570626753975679,0.05612722170252572,0.057998129092609915,0,4,1
1012.a5.txt,0.20514950166112958,0.10299003322259136,0.07308970099667775,0.03239202657807309,2,0,4
0115.a5.txt,0.1359724612736661,0.10585197934595525,0.0757314974182444,0.047332185886402756,4,1,2
1104.a5.txt,0.1714046822742475,0.09949832775919733,0.05518394648829431,0.04598662207357859,7,5,5
1065.a5.txt,0.18518518518518517,0.09382716049382717,0.07407407407407407,0.03786008230452675,8,3,2
1013.a5.txt,0.18,0.11217391304347826,0.06956521739130435,0.028695652173913042,2,3,4
0214.a5.txt,0.16225749559082892,0.1111111111111111,0.06172839506172839,0.03262786596119929,16,3,2
1043.a5.txt,0.14596003475238922,0.10773240660295395,0.0677671589921807,0.052128583840139006,7,2,2
0165.a5.txt,0.20209059233449478,0.09930313588850175,0.08623693379790941,0.027874564459930314,5,0,3
0222.a5.txt,0.17743490838958534,0.11571841851494696,0.0665380906460945,0.04339440694310511,0,0,1
0161.a5.txt,0.22078968573730862,0.0862207896857373,0.09669621273166801,0.0273972602739726,2,0,3
1050.a5.txt,0.1653306613226453,0.11122244488977956,0.07314629258517034,0.04909819639278557,5,5,2
2049.a5.txt,0.21976866456361724,0.11251314405888538,0.10935856992639327,0.033648790746582544,6,1,0
1070.a5.txt,0.1358695652173913,0.11865942028985507,0.06974637681159421,0.03260869565217391,9,1,4
0197.a5.txt,0.1516626115166261,0.08840227088402271,0.042984590429845905,0.038118410381184104,4,1,5
1072.a5.txt,0.13936249073387694,0.1067457375833951,0.05263157894736842,0.04595997034840623,8,4,7
1074.a5.txt,0.18906810035842295,0.10842293906810035,0.08154121863799284,0.05197132616487455,3,1,0
0219.a5.txt,0.20397111913357402,0.10018050541516245,0.08935018050541517,0.06046931407942238,3,0,2
2045.a5.txt,0.1881720430107527,0.10483870967741936,0.07258064516129033,0.03225806451612903,9,2,3
0134.a5.txt,0.17623918174665618,0.0975609756097561,0.07002360346184107,0.04956726986624705,3,1,0
0193.a5.txt,0.21716738197424892,0.10901287553648069,0.08326180257510729,0.041201716738197426,1,0,2
1099.a5.txt,0.15437392795883362,0.11149228130360206,0.060034305317324184,0.03344768439108062,10,2,1
0111.a5.txt,0.1607806691449814,0.10315985130111524,0.07434944237918216,0.02973977695167286,8,5,6
2028.a5.txt,0.2032854209445585,0.08966461327857632,0.07597535934291581,0.04380561259411362,13,1,3
1048.a5.txt,0.21219135802469136,0.09876543209876543,0.06944444444444445,0.041666666666666664,3,0,6
1081.a5.txt,0.20396600566572237,0.10670443814919736,0.08970727101038715,0.04343720491029273,3,0,4
2021.a5.txt,0.1740176423416199,0.09943865276663993,0.09382518043303929,0.034482758620689655,4,1,1
0200.a5.txt,0.14991334488734837,0.11611785095320624,0.06932409012131716,0.04246100519930676,4,5,6
2026.a5.txt,0.18029739776951673,0.0845724907063197,0.0724907063197026,0.04368029739776952,4,4,0
0140.a5.txt,0.1782178217821782,0.10171017101710171,0.062106210621062106,0.0279027902790279,6,3,2
1055.a5.txt,0.18115279048490393,0.10887465690759378,0.09881061299176579,0.04574565416285453,3,0,2
0185.a5.txt,0.1774193548387097,0.10271646859083192,0.07215619694397284,0.022071307300509338,3,5,3
1112.a5.txt,0.19728915662650603,0.10768072289156627,0.10391566265060241,0.051957831325301206,3,0,1
0198.a5.txt,0.2110358180058083,0.10261374636979671,0.0803484995159729,0.036786060019361085,2,0,2
1064.a5.txt,0.21781376518218623,0.12226720647773279,0.062348178137651825,0.05910931174089069,2,0,3
1062.a5.txt,0.1491579791499599,0.08580593424218123,0.07297514033680834,0.04330392943063352,8,3,5
1095.a5.txt,0.15082824760244115,0.1046207497820401,0.08282476024411509,0.04010462074978204,4,1,4
0104.a5.txt,0.1935483870967742,0.09229390681003584,0.06272401433691756,0.03763440860215054,4,3,2
2015.a5.txt,0.18552036199095023,0.09502262443438914,0.07541478129713423,0.033936651583710405,5,3,5
0234.a5.txt,0.16170212765957448,0.08936170212765958,0.04765957446808511,0.033191489361702124,9,5,6
1121.a5.txt,0.15047479912344777,0.10591672753834916,0.0664718772826881,0.05186267348429511,3,2,1
1057.a5.txt,0.13821138211382114,0.12032520325203253,0.05772357723577236,0.034959349593495934,5,1,3
1021.a5.txt,0.18146718146718147,0.11196911196911197,0.06563706563706563,0.03861003861003861,2,0,6
1005.a5.txt,0.178516228748068,0.09814528593508501,0.061823802163833076,0.0347758887171561,4,1,3
0158.a5.txt,0.15923009623797024,0.11811023622047244,0.0752405949256343,0.0568678915135608,7,0,2
2032.a5.txt,0.16736753574432295,0.09167367535744322,0.0975609756097561,0.031959629941127,3,1,3
0121.a5.txt,0.15328947368421053,0.1006578947368421,0.060526315789473685,0.04013157894736842,5,0,7
2040.a5.txt,0.2020460358056266,0.09718670076726342,0.08525149190110827,0.03410059676044331,12,0,7
0112.a5.txt,0.20837043633125557,0.11308993766696349,0.06589492430988424,0.05431878895814782,2,0,3
2036.a5.txt,0.18111455108359134,0.11222910216718267,0.06346749226006192,0.043343653250773995,4,1,3
2035.a5.txt,0.18195956454121306,0.08864696734059098,0.0660964230171073,0.045878693623639194,2,0,2
0122.a5.txt,0.1768888888888889,0.10222222222222223,0.07111111111111111,0.03822222222222222,5,0,3
2019.a5.txt,0.183348095659876,0.11691762621789194,0.06465899025686449,0.0354295837023915,11,5,3
2075.a5.txt,0.20076377523186034,0.08074195308237861,0.06164757228587016,0.0425531914893617,11,0,15
