Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0223.b7.txt,0.19509476031215162,0.10925306577480491,0.08138238573021182,0.044593088071348944,0,0,2
0178.b7.txt,0.196,0.1,0.0952,0.0704,2,0,3
0224.b7.txt,0.2103825136612022,0.10245901639344263,0.09289617486338798,0.03278688524590164,1,1,1
0106.b7.txt,0.17453798767967146,0.12628336755646818,0.08316221765913757,0.050308008213552365,1,1,0
0151.b7.txt,0.189937106918239,0.11069182389937107,0.0880503144654088,0.042767295597484274,2,0,1
0107.b7.txt,0.16367713004484305,0.10874439461883408,0.10538116591928251,0.052690582959641255,0,1,5
0137.b7.txt,0.21010901883052527,0.09712586719524281,0.0802775024777007,0.035678889990089196,4,1,2
0198.b7.txt,0.2026862026862027,0.10744810744810745,0.08180708180708181,0.050061050061050064,0,0,1
0158.b7.txt,0.18298368298368298,0.11888111888111888,0.07692307692307693,0.05011655011655012,1,1,0
0219.b7.txt,0.20739910313901344,0.09753363228699552,0.09977578475336323,0.05941704035874439,1,1,0
0186.b7.txt,0.17180094786729858,0.10900473933649289,0.07227488151658767,0.06398104265402843,1,0,1
0318.b7.txt,0.20657894736842106,0.08947368421052632,0.0868421052631579,0.04736842105263158,0,0,0
0185.b7.txt,0.1808080808080808,0.11717171717171718,0.0797979797979798,0.0595959595959596,1,0,1
0157.b7.txt,0.12763466042154567,0.12060889929742388,0.08782201405152225,0.0585480093676815,4,1,1
0238.b7.txt,0.16914893617021276,0.11702127659574468,0.07553191489361702,0.05425531914893617,2,0,2
